Public ID,Organization,SystemType,SystemName,Model,Model MLC,Scenario,Result,number_of_nodes,host_processor_model_name,host_processors_per_node,accelerator_model_name,accelerators_per_node,Software,operating_system,notes,version,date,vdate,Units,Total Accelerators
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,0.189867,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,samples/s,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,22.04092734,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System Power (W),1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),RNN-T,RNN-T,Single Stream,297.0874,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),RNN-T,RNN-T,Single Stream,2424.836689,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),RNN-T,RNN-T,Offline,327.791,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,samples/s,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),RNN-T,RNN-T,Offline,17.25470199,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System Power (W),1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),BERT-99.0,BERT-99.0,Single Stream,20.734655,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),BERT-99.0,BERT-99.0,Single Stream,211.4652698,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,136.59,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,samples/s,1.0
3.1-0115,NVIDIA,edge,NVIDIA Orin NX 16G (MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,17.04436391,1.0,8-core ARM Cortex-A78AE CPU,1.0,NVIDIA Orin NX 16G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,NVIDIA Orin Nano Developer kit is used as the carrier board. GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario; WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System Power,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),,,,edge/closed/NVIDIA/Orin_TRT_MaxQ,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),,,,availableNVIDIA,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),ResNet,ResNet,SingleStream,1.635778,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,Latency (ms),1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),ResNet,ResNet,SingleStream,20.11596645,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,millijoules,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),ResNet,ResNet,MultiStream,4.710039,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,Latency (ms),1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),ResNet,ResNet,MultiStream,77.82682632,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,millijoules,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),ResNet,ResNet,Offline,3526.29,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,Samples/s,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),ResNet,ResNet,Offline,23.56693396,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,Watts,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),Retinanet,Retinanet,Single Stream,21.193984,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),Retinanet,Retinanet,Single Stream,485.7275214,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),Retinanet,Retinanet,Multi Stream,146.094127,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),Retinanet,Retinanet,Multi Stream,3464.667941,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),Retinanet,Retinanet,Offline,74.7103,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,samples/s,1.0
3.1-0117,NVIDIA,edge,NVIDIA Jetson AGX Orin Developer Kit 64G (MaxQ; TensorRT),Retinanet,Retinanet,Offline,22.27464714,1.0,12-core ARM Cortex-A78AE CPU,1.0,NVIDIA Jetson AGX Orin 64G,1.0,Jetpack 5.1.1; TensorRT 8.5.2; CUDA 11.4,,GPU and both DLAs are used in resnet50 and Retinanet; in Offline scenario. WIFI module is physically removed.,v3.1,9/8/2023,Inference v3.1,System Power (W),1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),,,,edge/closed/Qualcomm/gloria_highend,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),,,,availableQualcomm,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),ResNet,ResNet,SingleStream,0.637299,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,Latency (ms),1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),ResNet,ResNet,SingleStream,9.532484471,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,millijoules,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),ResNet,ResNet,MultiStream,2.170627,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,Latency (ms),1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),ResNet,ResNet,MultiStream,37.99783214,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,millijoules,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),ResNet,ResNet,Offline,9808.25,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,Samples/s,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),ResNet,ResNet,Offline,31.43494181,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,Watts,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),Retinanet,Retinanet,Single Stream,22.260484,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),Retinanet,Retinanet,Single Stream,366.7818211,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),Retinanet,Retinanet,Multi Stream,107.403019,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),Retinanet,Retinanet,Multi Stream,2098.665726,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),Retinanet,Retinanet,Offline,179.505,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,samples/s,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),Retinanet,Retinanet,Offline,31.07174018,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,System Power (W),1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),BERT-99.0,BERT-99.0,Single Stream,11.566041,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,latency in ms,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),BERT-99.0,BERT-99.0,Single Stream,255.2179367,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),BERT-99.0,BERT-99.0,Offline,371.142,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,samples/s,1.0
3.1-0125,Qualcomm,edge,Foxconn Gloria (Highend),BERT-99.0,BERT-99.0,Offline,30.78105775,1.0,QUALCOMM Snapdragon 865 (QRB5165),1.0,QUALCOMM Cloud AI 100 DM.2,1.0,QUALCOMM Cloud AI SDK v1.9.1,,With 20W Accelerator TDP constraints; optional SSD and 5G module not installed,v3.1,9/8/2023,Inference v3.1,System Power,1.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),,,,edge/closed/Qualcomm/r282_z93_q5e,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),,,,availableQualcomm,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),ResNet,ResNet,SingleStream,0.403332,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,Latency (ms),5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),ResNet,ResNet,SingleStream,69.39551352,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,millijoules,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),ResNet,ResNet,MultiStream,0.528422,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,Latency (ms),5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),ResNet,ResNet,MultiStream,128.3370738,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,millijoules,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),ResNet,ResNet,Offline,106349,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,Samples/s,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),ResNet,ResNet,Offline,498.369278,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,Watts,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),Retinanet,Retinanet,Single Stream,12.612223,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,latency in ms,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),Retinanet,Retinanet,Single Stream,2619.507108,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),Retinanet,Retinanet,Multi Stream,16.564365,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,latency in ms,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),Retinanet,Retinanet,Multi Stream,5288.743309,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),Retinanet,Retinanet,Offline,1414.37,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,samples/s,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),Retinanet,Retinanet,Offline,391.0016845,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,System Power (W),5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Single Stream,7.109853,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,latency in ms,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Single Stream,1636.884574,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,System energy (J) per stream*,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Offline,3335.45,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,samples/s,5.0
3.1-0127,Qualcomm,edge,GIGABYTE R282-Z93 (5x QAIC100 Pro; EE),BERT-99.0,BERT-99.0,Offline,411.0261868,1.0,AMD EPYC 7282 16-Core Processor,2.0,QUALCOMM Cloud AI 100 PCIe/HHHL Pro,5.0,QUALCOMM Cloud AI SDK v1.9.1,,With 75W Accelerator TDP constraints. Powered by the KRAI X and KILT technologies,v3.1,9/8/2023,Inference v3.1,System Power,5.0
3.1-0131,SiMa,edge,MLSoC HHHL,,,,edge/closed/SiMa/davinci_hhhl,1.0,4-core Cortex-A65 CPU,1.0,DaVinci,1.0,SiMa SDK Version 0.7,,HHHL with 2 ethernet ports powered over USB-C. Production Palette Compiler v1,v3.1,9/8/2023,Inference v3.1,,1.0
3.1-0131,SiMa,edge,MLSoC HHHL,,,,availableSiMa,1.0,4-core Cortex-A65 CPU,1.0,DaVinci,1.0,SiMa SDK Version 0.7,,HHHL with 2 ethernet ports powered over USB-C. Production Palette Compiler v1,v3.1,9/8/2023,Inference v3.1,,1.0
3.1-0131,SiMa,edge,MLSoC HHHL,ResNet,ResNet,SingleStream,0.988604,1.0,4-core Cortex-A65 CPU,1.0,DaVinci,1.0,SiMa SDK Version 0.7,,HHHL with 2 ethernet ports powered over USB-C. Production Palette Compiler v1,v3.1,9/8/2023,Inference v3.1,Latency (ms),1.0
3.1-0131,SiMa,edge,MLSoC HHHL,ResNet,ResNet,SingleStream,12.95282742,1.0,4-core Cortex-A65 CPU,1.0,DaVinci,1.0,SiMa SDK Version 0.7,,HHHL with 2 ethernet ports powered over USB-C. Production Palette Compiler v1,v3.1,9/8/2023,Inference v3.1,millijoules,1.0
