Public ID,Organization,SystemType,SystemName,Model,Model MLC,Scenario,Result,number_of_nodes,host_processor_model_name,host_processors_per_node,accelerator_model_name,accelerators_per_node,Software,operating_system,notes,version,date,vdate,Units,Total Accelerators
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),SSD-Large,SSD-Large,Server,2830.067833,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),SSD-Large,SSD-Large,Offline,4123.59,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,samples/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),SSD-Large,SSD-Large,Offline,3031.54006,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),RNN-T,RNN-T,Server,55204.1,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,queries/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),RNN-T,RNN-T,Server,2629.917637,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),RNN-T,RNN-T,Offline,55448.7,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,samples/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),RNN-T,RNN-T,Offline,2650.045566,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.0,BERT-99.0,Server,13791.7,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,queries/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.0,BERT-99.0,Server,3245.761285,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.0,BERT-99.0,Offline,15255.5,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,samples/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.0,BERT-99.0,Offline,3133.514946,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.9,BERT-99.9,Server,6902.14,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,queries/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.9,BERT-99.9,Server,3139.308237,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.9,BERT-99.9,Offline,7529.33,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,samples/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),BERT-99.9,BERT-99.9,Offline,3115.737291,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.0,DLRM-99.0,Server,1200750,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,queries/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.0,DLRM-99.0,Server,2796.349333,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.0,DLRM-99.0,Offline,1337490,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,samples/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.0,DLRM-99.0,Offline,3135.114286,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.9,DLRM-99.9,Server,1200750,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,queries/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.9,DLRM-99.9,Server,2796.349333,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.9,DLRM-99.9,Offline,1337490,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,samples/s,4
1.1-016,Dell,datacenter,Dell EMC PowerEdge XE8545 (4x A100-SXM-80GB; TensorRT),DLRM-99.9,DLRM-99.9,Offline,3135.114286,1.0,AMD EPYC 7763,2.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.2; CUDA 11.3,,500W A100-SXM-80GB,v1.1,9/22/2021,Inference v1.1,System Power (W),4
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),ResNet,ResNet,Server,185034,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),ResNet,ResNet,Server,2108.429333,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),ResNet,ResNet,Offline,211436,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),ResNet,ResNet,Offline,1887.275968,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),SSD-Large,SSD-Large,Server,5702.98,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),SSD-Large,SSD-Large,Server,2179.045833,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),SSD-Large,SSD-Large,Offline,5866.37,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),SSD-Large,SSD-Large,Offline,2164.566922,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Offline,345.121,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Offline,1936.396747,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,345.121,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,1936.396747,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),RNN-T,RNN-T,Server,75011.9,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),RNN-T,RNN-T,Server,2265.875667,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),RNN-T,RNN-T,Offline,84727.3,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),RNN-T,RNN-T,Offline,2203.948645,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Server,17496.3,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Server,2188.963667,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,20400.6,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,2489.721591,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,7501.09,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,2148.709667,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,10049.7,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-037,NVIDIA,datacenter,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,2493.405858,1.0,AMD EPYC 7742,2.0,NVIDIA A100-PCIe-40GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),ResNet,ResNet,Server,232036,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),ResNet,ResNet,Server,2932.081167,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),ResNet,ResNet,Offline,244537,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),ResNet,ResNet,Offline,2946.195088,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),SSD-Large,SSD-Large,Server,6301.42,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),SSD-Large,SSD-Large,Server,3163.006833,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),SSD-Large,SSD-Large,Offline,6481.98,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),SSD-Large,SSD-Large,Offline,3171.414861,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Offline,398.739,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Offline,2960.709811,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,398.739,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,2960.709811,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),RNN-T,RNN-T,Server,88013.5,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),RNN-T,RNN-T,Server,3457.184833,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),RNN-T,RNN-T,Offline,90242.9,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),RNN-T,RNN-T,Offline,3253.906439,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Server,21496.8,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Server,3454.947525,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,24667,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,3549.274346,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,10001.9,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Server,3409.112521,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,12131.7,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),BERT-99.9,BERT-99.9,Offline,3560.578922,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Server,2002040,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Server,3383.137333,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Offline,2091060,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.0,DLRM-99.0,Offline,3324.244591,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Server,2002040,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Server,3383.137333,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Offline,2091060,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,samples/s,8
1.1-048,NVIDIA,datacenter,NVIDIA DGX A100 (8x A100-SXM-80GB; MaxQ; TensorRT),DLRM-99.9,DLRM-99.9,Offline,3324.244591,1.0,AMD EPYC 7742,2.0,NVIDIA A100-SXM-80GB,8,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),8
1.1-051,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),ResNet,ResNet,Server,107013,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,queries/s,4
1.1-051,NVIDIA,datacenter,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),ResNet,ResNet,Server,1129.553333,1.0,AMD EPYC 7742,1.0,NVIDIA A100-SXM-80GB,4,TensorRT 8.0.1; CUDA 11.3,,,v1.1,9/22/2021,Inference v1.1,System Power (W),4
